Year,Country of Origin Code,Country of Asylum Code,Country of Origin Name,Country of Asylum Name,Population Type,location,urbanRural,accommodationType,Female 0-4,Female 5-11,Female 12-17,Female 18-59,Female 60 or more,Female Unknown,Female Total,Male 0-4,Male 5-11,Male 12-17,Male 18-59,Male 60 or more,Male Unknown,Male Total,Total
#date+year,#country+code+origin,#country+code+asylum,#country+name+origin,#country+name+asylum,#indicator+population_type,,,,#affected+f+infants+age_0_4,#affected+f+children+age_5_11,#affected+f+adolescents+age_12_17,#affected+f+adults+age_18_59,#affected+f+elderly+age_60,#affected+f+unknown_age,#affected+f+total,#affected+m+infants+age_0_4,#affected+m+children+age_5_11,#affected+m+adolescents+age_12_17,#affected+m+adults+age_18_59,#affected+m+elderly+age_60,#affected+m+unknown_age,#affected+m+total,#affected+all+total
2007,AFG,POL,Afghanistan,Poland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
2007,AFG,PRT,Afghanistan,Portugal,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2007,AFG,QAT,Afghanistan,Qatar,REF,,,,0,0,0,0,0,0,0,0,0,0,40,0,0,40,40
2007,AFG,ROU,Afghanistan,Romania,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,AFG,ROU,Afghanistan,Romania,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274
2007,AFG,ZAF,Afghanistan,South Africa,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
2007,AFG,RUS,Afghanistan,Russian Federation,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2072
2007,AFG,RUS,Afghanistan,Russian Federation,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315
2007,AFG,SAU,Afghanistan,Saudi Arabia,ASY,,,,0,0,0,6,0,0,6,0,0,0,5,0,0,5,11
2007,AFG,ESP,Afghanistan,Spain,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
2007,AFG,SVK,Afghanistan,Slovakia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2007,AFG,SVK,Afghanistan,Slovakia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
2007,AFG,SVN,Afghanistan,Slovenia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,AFG,SWE,Afghanistan,Sweden,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624
2007,AFG,SWE,Afghanistan,Sweden,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2611
2007,AFG,CHE,Afghanistan,Switzerland,ASY,,,,12,0,0,28,0,14,54,15,0,0,149,0,33,197,251
2007,AFG,CHE,Afghanistan,Switzerland,REF,,,,33,0,0,141,23,490,687,23,0,0,322,16,561,922,1609
2007,AFG,SYR,Afghanistan,Syrian Arab Republic,ASY,,,,13,0,0,100,0,72,185,22,0,0,152,5,99,278,463
2007,AFG,SYR,Afghanistan,Syrian Arab Republic,REF,,,,6,0,0,58,8,34,106,7,0,0,62,13,38,120,226
2007,AFG,THA,Afghanistan,Thailand,REF,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2007,AFG,TJK,Afghanistan,Tajikistan,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
2007,AFG,TJK,Afghanistan,Tajikistan,REF,,,,0,0,5,11,0,5,21,5,0,0,7,0,5,17,1126
2007,AFG,TKM,Afghanistan,Turkmenistan,REF,,,,6,0,0,20,0,16,42,13,0,0,18,0,12,43,85
2007,AFG,TUR,Afghanistan,Turkey,ASY,,,,46,0,5,151,0,71,273,34,0,16,249,0,120,419,692
2007,AFG,TUR,Afghanistan,Turkey,REF,,,,10,5,7,43,0,27,92,10,0,15,62,0,31,118,210
2007,AFG,ARE,Afghanistan,United Arab Emirates,REF,,,,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2007,AFG,UKR,Afghanistan,Ukraine,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319
2007,AFG,UKR,Afghanistan,Ukraine,REF,,,,0,0,0,0,0,369,369,0,0,0,0,0,802,802,1171
2007,AFG,USA,Afghanistan,United States of America,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
2007,AFG,USA,Afghanistan,United States of America,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2365
2007,AFG,UZB,Afghanistan,Uzbekistan,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047
2008,AFG,AFG,Afghanistan,Afghanistan,IDP,,,,0,0,0,0,0,113029,113029,0,0,0,0,0,117641,117641,230670
2008,AFG,AFG,Afghanistan,Afghanistan,RDP,,,,0,0,0,0,0,3296,3296,0,0,0,0,0,3157,3157,6453
2008,AFG,AFG,Afghanistan,Afghanistan,RET,,,,23562,0,0,51726,2252,56867,134407,24198,0,0,53073,4819,61987,144077,278489
2008,AFG,EGY,Afghanistan,Egypt,REF,,,,0,0,0,0,0,0,0,0,0,5,23,0,0,28,28
2008,AFG,AUS,Afghanistan,Australia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
2008,AFG,AUS,Afghanistan,Australia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4933
2008,AFG,AUT,Afghanistan,Austria,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
2008,AFG,AUT,Afghanistan,Austria,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5387
2008,AFG,AZE,Afghanistan,Azerbaijan,ASY,,,,0,0,5,0,0,5,10,0,0,0,9,0,0,9,24
2008,AFG,AZE,Afghanistan,Azerbaijan,OOC,,,,20,0,0,68,8,41,137,20,0,0,256,6,50,332,469
2008,AFG,AZE,Afghanistan,Azerbaijan,REF,,,,10,0,0,29,0,13,52,6,0,0,51,0,16,73,125
2008,AFG,BEL,Afghanistan,Belgium,REF,,,,0,0,0,0,0,53,53,0,0,0,0,0,143,143,196
2008,AFG,BLR,Afghanistan,Belarus,ASY,,,,0,0,0,5,0,0,5,7,0,5,14,0,0,26,31
2008,AFG,BLR,Afghanistan,Belarus,REF,,,,13,0,0,87,8,64,172,11,0,0,200,5,48,264,436
2008,AFG,BRA,Afghanistan,Brazil,REF,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2008,AFG,BGR,Afghanistan,Bulgaria,ASY,,,,0,0,0,13,0,0,13,0,0,0,37,0,5,42,377
2008,AFG,BGR,Afghanistan,Bulgaria,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
2008,AFG,KHM,Afghanistan,Cambodia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,AFG,CAN,Afghanistan,Canada,ASY,,,,31,0,0,131,12,71,245,41,0,0,240,6,66,353,613
2008,AFG,CAN,Afghanistan,Canada,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3147
2008,AFG,CHL,Afghanistan,Chile,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
2008,AFG,CRI,Afghanistan,Costa Rica,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,AFG,CYP,Afghanistan,Cyprus,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
2008,AFG,CYP,Afghanistan,Cyprus,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2008,AFG,CZE,Afghanistan,Czechia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2008,AFG,CZE,Afghanistan,Czechia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226
2008,AFG,DNK,Afghanistan,Denmark,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82
2008,AFG,DNK,Afghanistan,Denmark,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5214
2008,AFG,ECU,Afghanistan,Ecuador,ASY,,,,0,0,0,5,0,0,5,0,0,0,9,0,0,9,29
2008,AFG,ECU,Afghanistan,Ecuador,REF,,,,0,0,0,26,0,9,35,0,0,0,29,5,6,40,80
2008,AFG,EST,Afghanistan,Estonia,REF,,,,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2008,AFG,ETH,Afghanistan,Ethiopia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,AFG,FIN,Afghanistan,Finland,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213
2008,AFG,FIN,Afghanistan,Finland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578
2008,AFG,FRA,Afghanistan,France,REF,,,,0,0,0,0,0,535,535,0,0,0,0,0,810,810,1345
2008,AFG,GBR,Afghanistan,United Kingdom of Great Britain and Northern Ireland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23079
2008,AFG,GEO,Afghanistan,Georgia,REF,,,,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5
2008,AFG,DEU,Afghanistan,Germany,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1729
2008,AFG,DEU,Afghanistan,Germany,OOC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1632
2008,AFG,DEU,Afghanistan,Germany,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25108
2008,AFG,GRC,Afghanistan,Greece,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1522
2008,AFG,GRC,Afghanistan,Greece,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
2008,AFG,HKG,Afghanistan,"China, Hong Kong Special Administrative Region",ASY,,,,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2008,AFG,HRV,Afghanistan,Croatia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,AFG,HRV,Afghanistan,Croatia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,AFG,HUN,Afghanistan,Hungary,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
2008,AFG,HUN,Afghanistan,Hungary,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2110
2008,AFG,ISL,Afghanistan,Iceland,ASY,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2008,AFG,ISL,Afghanistan,Iceland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,AFG,CIV,Afghanistan,Côte d'Ivoire,REF,,,,0,0,0,9,0,0,9,0,0,0,7,0,0,7,16
2008,AFG,IND,Afghanistan,India,ASY,,,,208,0,0,335,13,197,753,195,0,0,438,15,260,908,1661
2008,AFG,IND,Afghanistan,India,REF,,,,228,0,0,3010,302,1084,4624,244,0,0,2078,258,1237,3817,8441
2008,AFG,IDN,Afghanistan,Indonesia,ASY,,,,0,0,0,9,0,0,9,5,0,0,101,0,21,127,136
2008,AFG,IDN,Afghanistan,Indonesia,REF,,,,0,0,7,0,0,0,7,0,0,0,17,0,5,22,29
2008,AFG,IRL,Afghanistan,Ireland,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
2008,AFG,IRL,Afghanistan,Ireland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127
2008,AFG,IRN,Afghanistan,Iran (Islamic Republic of),ASY,,,,0,0,0,416,24,281,721,0,0,0,509,39,306,854,1575
2008,AFG,IRN,Afghanistan,Iran (Islamic Republic of),REF,,,,28,0,5,246387,14387,167697,428504,28,0,5,301487,22933,182638,507091,935595
2008,AFG,ITA,Afghanistan,Italy,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2315
2008,AFG,JOR,Afghanistan,Jordan,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,AFG,JPN,Afghanistan,Japan,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2008,AFG,JPN,Afghanistan,Japan,REF,,,,0,0,0,0,0,21,21,0,0,0,0,0,35,35,56
2008,AFG,KAZ,Afghanistan,Kazakhstan,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
2008,AFG,KAZ,Afghanistan,Kazakhstan,REF,,,,29,0,0,104,5,51,189,38,0,0,203,5,58,304,493
2008,AFG,KGZ,Afghanistan,Kyrgyzstan,ASY,,,,20,0,0,82,0,63,165,20,0,0,172,5,63,260,425
2008,AFG,KGZ,Afghanistan,Kyrgyzstan,REF,,,,7,0,0,83,5,28,123,5,0,0,109,5,25,144,267
2008,AFG,KOR,Afghanistan,Republic of Korea,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,AFG,KWT,Afghanistan,Kuwait,ASY,,,,0,0,0,15,0,7,22,0,0,5,1749,0,19,1773,1795
2008,AFG,LBN,Afghanistan,Lebanon,ASY,,,,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2008,AFG,LBN,Afghanistan,Lebanon,REF,,,,0,0,0,0,0,0,0,0,0,0,8,0,0,8,8
2008,AFG,LKA,Afghanistan,Sri Lanka,ASY,,,,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5
2008,AFG,LKA,Afghanistan,Sri Lanka,REF,,,,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2008,AFG,LTU,Afghanistan,Lithuania,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,AFG,LTU,Afghanistan,Lithuania,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
2008,AFG,LVA,Afghanistan,Latvia,ASY,,,,8,0,0,0,0,0,8,0,0,0,0,0,0,0,8
2008,AFG,LVA,Afghanistan,Latvia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,AFG,MDA,Afghanistan,Republic of Moldova,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,AFG,MDA,Afghanistan,Republic of Moldova,REF,,,,0,0,5,0,0,0,5,0,0,0,5,0,0,5,10
2008,AFG,MEX,Afghanistan,Mexico,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,AFG,MYS,Afghanistan,Malaysia,ASY,,,,29,0,0,105,0,78,212,22,0,0,157,0,74,253,465
2008,AFG,MYS,Afghanistan,Malaysia,REF,,,,0,0,5,9,0,5,19,5,0,0,28,0,10,43,62
2008,AFG,MOZ,Afghanistan,Mozambique,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,AFG,MLT,Afghanistan,Malta,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2008,AFG,NPL,Afghanistan,Nepal,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,AFG,NLD,Afghanistan,Netherlands,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13477
2008,AFG,NOR,Afghanistan,Norway,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1839
2008,AFG,NOR,Afghanistan,Norway,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3418
2008,AFG,NZL,Afghanistan,New Zealand,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2008,AFG,NZL,Afghanistan,New Zealand,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
2008,AFG,PAK,Afghanistan,Pakistan,ASY,,,,180,0,0,462,59,498,1199,183,0,0,511,88,554,1336,2535
2008,AFG,PAK,Afghanistan,Pakistan,REF,,,,77031,0,0,370749,21928,357190,826898,80793,0,0,431757,43701,397001,953252,1780150
2008,AFG,PNG,Afghanistan,Papua New Guinea,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,AFG,POL,Afghanistan,Poland,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2008,AFG,POL,Afghanistan,Poland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
2008,AFG,PRT,Afghanistan,Portugal,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2008,AFG,ROU,Afghanistan,Romania,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,AFG,ROU,Afghanistan,Romania,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230
2008,AFG,ZAF,Afghanistan,South Africa,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
2008,AFG,RUS,Afghanistan,Russian Federation,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841
2008,AFG,RUS,Afghanistan,Russian Federation,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2365
2008,AFG,SAU,Afghanistan,Saudi Arabia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,AFG,ESP,Afghanistan,Spain,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
2008,AFG,SVK,Afghanistan,Slovakia,REF,,,,0,0,0,0,0,0,0,0,0,0,10,0,8,18,76
2008,AFG,SVN,Afghanistan,Slovenia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2008,AFG,SVN,Afghanistan,Slovenia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,AFG,SWE,Afghanistan,Sweden,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604
2008,AFG,SWE,Afghanistan,Sweden,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946
2008,AFG,CHE,Afghanistan,Switzerland,ASY,,,,18,0,0,70,0,37,125,26,0,0,370,0,61,457,582
2008,AFG,CHE,Afghanistan,Switzerland,REF,,,,31,0,0,135,23,482,671,21,0,0,346,18,554,939,1610
2008,AFG,SYR,Afghanistan,Syrian Arab Republic,ASY,,,,19,0,0,65,0,40,124,31,0,0,73,0,61,165,289
2008,AFG,SYR,Afghanistan,Syrian Arab Republic,REF,,,,18,0,0,126,10,78,232,23,0,0,147,17,98,285,517
2008,AFG,THA,Afghanistan,Thailand,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,AFG,TJK,Afghanistan,Tajikistan,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
2008,AFG,TJK,Afghanistan,Tajikistan,REF,,,,0,0,5,10,0,0,15,5,0,0,6,0,0,11,1790
2008,AFG,TKM,Afghanistan,Turkmenistan,REF,,,,0,0,0,15,0,5,20,0,0,0,21,0,5,26,46
2008,AFG,TUR,Afghanistan,Turkey,ASY,,,,198,0,21,630,12,355,1216,204,0,18,779,16,565,1582,2805
2008,AFG,TUR,Afghanistan,Turkey,REF,,,,18,5,0,77,0,47,147,18,0,10,117,0,48,193,340
2008,AFG,UKR,Afghanistan,Ukraine,ASY,,,,0,0,5,15,0,9,29,6,0,0,87,0,7,100,454
2008,AFG,UKR,Afghanistan,Ukraine,REF,,,,6,0,0,188,13,119,326,6,0,0,676,22,126,830,1156
2008,AFG,USA,Afghanistan,United States of America,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
2008,AFG,USA,Afghanistan,United States of America,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2102
2008,AFG,UZB,Afghanistan,Uzbekistan,REF,,,,33,0,0,223,11,104,371,37,0,0,260,10,131,438,809
2009,AFG,AFG,Afghanistan,Afghanistan,IDP,,,,20817,0,0,62283,3423,57654,144177,22121,0,0,63938,6222,60671,152952,297129
2009,AFG,AFG,Afghanistan,Afghanistan,RDP,,,,532,0,8,1509,83,1378,3510,553,0,0,1544,151,1467,3715,7225
2009,AFG,AFG,Afghanistan,Afghanistan,RET,,,,3861,0,10,11460,614,10526,26471,4131,0,5,11751,1152,11042,28081,57582
2009,AFG,AUS,Afghanistan,Australia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
2009,AFG,AUS,Afghanistan,Australia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5664
2009,AFG,AUT,Afghanistan,Austria,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2808
2009,AFG,AUT,Afghanistan,Austria,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6401
2009,AFG,AZE,Afghanistan,Azerbaijan,ASY,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,16
2009,AFG,AZE,Afghanistan,Azerbaijan,OOC,,,,17,0,0,77,9,49,152,22,0,0,272,8,54,356,508
2009,AFG,AZE,Afghanistan,Azerbaijan,REF,,,,8,0,0,39,0,18,65,8,0,0,57,0,19,84,149
2009,AFG,BEL,Afghanistan,Belgium,REF,,,,0,0,0,0,0,72,72,0,0,0,0,0,199,199,271
2009,AFG,BLR,Afghanistan,Belarus,ASY,,,,6,0,0,6,0,0,12,18,0,0,21,0,5,44,61
2009,AFG,BLR,Afghanistan,Belarus,REF,,,,9,0,5,82,8,58,162,11,0,5,187,5,36,244,406
2009,AFG,BRA,Afghanistan,Brazil,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,AFG,BRA,Afghanistan,Brazil,REF,,,,0,0,0,5,0,0,5,0,0,0,7,0,0,7,12
2009,AFG,BGR,Afghanistan,Bulgaria,ASY,,,,0,0,0,7,5,0,12,0,0,0,32,5,9,46,388
2009,AFG,BGR,Afghanistan,Bulgaria,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2039
2009,AFG,CAN,Afghanistan,Canada,ASY,,,,36,0,0,149,18,72,275,43,0,0,286,6,79,414,689
2009,AFG,CAN,Afghanistan,Canada,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3015
2009,AFG,CYM,Afghanistan,Cayman Islands,ASY,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2009,AFG,CHN,Afghanistan,China,REF,,,,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7
2009,AFG,CRI,Afghanistan,Costa Rica,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,AFG,CYP,Afghanistan,Cyprus,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
2009,AFG,CYP,Afghanistan,Cyprus,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2009,AFG,CZE,Afghanistan,Czechia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2009,AFG,CZE,Afghanistan,Czechia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222
2009,AFG,DNK,Afghanistan,Denmark,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328
2009,AFG,DNK,Afghanistan,Denmark,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5026
2009,AFG,ECU,Afghanistan,Ecuador,ASY,,,,0,0,0,7,0,0,7,0,0,0,12,0,5,17,24
2009,AFG,ECU,Afghanistan,Ecuador,REF,,,,0,0,0,36,0,9,45,5,0,0,40,5,8,58,103
2009,AFG,EST,Afghanistan,Estonia,ASY,,,,0,0,0,0,0,0,0,0,0,0,9,0,0,9,9
2009,AFG,EST,Afghanistan,Estonia,REF,,,,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
2009,AFG,ETH,Afghanistan,Ethiopia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,AFG,FJI,Afghanistan,Fiji,ASY,,,,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2009,AFG,FIN,Afghanistan,Finland,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346
2009,AFG,FIN,Afghanistan,Finland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656
2009,AFG,FRA,Afghanistan,France,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1567
2009,AFG,GBR,Afghanistan,United Kingdom of Great Britain and Northern Ireland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23658
2009,AFG,DEU,Afghanistan,Germany,ASY,,,,160,0,0,700,67,431,1358,161,0,0,1469,49,854,2533,3891
2009,AFG,DEU,Afghanistan,Germany,OOC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971
2009,AFG,DEU,Afghanistan,Germany,REF,,,,279,0,0,8511,2237,3082,14109,284,0,0,10907,1551,3469,16211,30320
2009,AFG,GRC,Afghanistan,Greece,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148
2009,AFG,HKG,Afghanistan,"China, Hong Kong Special Administrative Region",ASY,,,,0,0,0,0,0,0,0,5,0,0,11,0,0,16,16
2009,AFG,HKG,Afghanistan,"China, Hong Kong Special Administrative Region",REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,AFG,HRV,Afghanistan,Croatia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9
2009,AFG,HRV,Afghanistan,Croatia,REF,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2009,AFG,HUN,Afghanistan,Hungary,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198
2009,AFG,HUN,Afghanistan,Hungary,REF,,,,7,0,0,20,0,15,42,0,0,0,1554,23,288,1865,1907
2009,AFG,ISL,Afghanistan,Iceland,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,AFG,ISL,Afghanistan,Iceland,REF,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2009,AFG,CIV,Afghanistan,Côte d'Ivoire,REF,,,,0,0,0,9,0,0,9,0,0,0,8,0,0,8,17
2009,AFG,IND,Afghanistan,India,ASY,,,,72,0,0,336,18,220,646,85,0,0,335,20,249,689,1335
2009,AFG,IND,Afghanistan,India,REF,,,,238,0,0,3047,307,1021,4613,257,0,0,2180,265,1213,3915,8528
2009,AFG,IDN,Afghanistan,Indonesia,ASY,,,,10,0,0,44,0,16,70,9,0,0,1143,0,189,1341,1411
2009,AFG,IDN,Afghanistan,Indonesia,REF,,,,8,0,0,25,0,12,45,7,0,0,106,5,57,175,220
2009,AFG,IRL,Afghanistan,Ireland,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
2009,AFG,IRL,Afghanistan,Ireland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149
2009,AFG,IRN,Afghanistan,Iran (Islamic Republic of),ASY,,,,0,0,0,455,28,303,786,0,0,0,560,42,330,932,1718
2009,AFG,IRN,Afghanistan,Iran (Islamic Republic of),REF,,,,40,0,20,269274,15714,183295,468343,40,0,20,329486,25057,199548,554151,1022494
2009,AFG,IRQ,Afghanistan,Iraq,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,AFG,IRQ,Afghanistan,Iraq,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,AFG,ITA,Afghanistan,Italy,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3039
2009,AFG,JOR,Afghanistan,Jordan,ASY,,,,0,0,0,0,0,6,6,0,0,5,7,0,0,12,18
2009,AFG,JOR,Afghanistan,Jordan,REF,,,,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
2009,AFG,JPN,Afghanistan,Japan,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,AFG,JPN,Afghanistan,Japan,REF,,,,0,0,0,0,0,18,18,0,0,0,0,0,39,39,57
2009,AFG,KAZ,Afghanistan,Kazakhstan,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2009,AFG,KAZ,Afghanistan,Kazakhstan,REF,,,,6,0,0,121,5,55,187,7,0,0,187,6,42,242,429
